,Title,Album,Artist,Duration (ms),Rating,Play Count,Removed
0,Pending Sapne (Title Track),Laakhon Mein Ek (Original Motion Picture Soundtrack),"Neel Adhikari, Mohan Kannan",214000,0,0,
0,Penny Lane (Remastered),Magical Mystery Tour (Remastered),The Beatles,180000,0,12,
0,Pennyroyal Tea,In Utero (20th Anniversary Remaster),Nirvana,218000,0,2,
0,Pepperland (Remastered),Yellow Submarine (Remastered),George Martin,140000,0,0,
0,Pepperland Laid Waste (Remastered),Yellow Submarine (Remastered),George Martin,132000,0,0,
0,Perpendicular (Theme),Gangs Of Wasseypur - 2,Sneha Khanwalkar,113000,0,2,
0,Phaa Paye Na Ishq Da,Mirzya - Dare To Love,Daler Mehndi,69000,0,0,
0,Phir Bhi Dil Hai Hindustani (Dialogues),Shree 420 (Original Motion Picture Soundtrack),Raj Kapoor,26000,1,1,
0,Phir Bhi Yeh Zindagi,Dil Dhadakne Do,Vishal Dadlani,267000,0,0,
0,Phir Dekhiye,Rock On,Caralisa,204000,0,2,
0,Phir Kabhi,M.S.Dhoni - The Untold Story,Arijit Singh,287000,0,0,
0,Phir Le Aya Dil (Reprise),Barfi! (Original Motion Picture Soundtrack),Pritam,305000,0,4,
0,Phir Le Aya Dil,Barfi! (Original Motion Picture Soundtrack),Pritam,285000,0,2,
0,Phir Milenge Chalte Chalte,Rab Ne Bana Di Jodi,Sonu Nigam,394000,0,2,
0,Phir Mohabbat,Murder 2,Arijit Singh,329000,5,4,
0,Phir Nayi,Qaidi Band,Yashita Sharma,263000,0,1,
0,Phir Se Ud Chala,Rockstar,Mohit Chauhan,268000,5,27,
0,Phir Wahi,Jagga Jasoos,Arijit Singh,253000,0,2,
0,Phir Wohi,Qaidi Band,Yashita Sharma,225000,0,1,
0,Phurrr (Film Version),Jab Harry Met Sejal (Original Motion Picture Soundtrack),Pritam,205000,0,1,
0,Pichle Saat Dinon Mein (Live Version),Rock On,Farhan Akhtar,391000,0,7,
0,Pichle Saat Dinon Mein,Rock On,Farhan Akhtar,187000,0,12,
0,Piku,Piku,Sunidhi Chauhan,206000,0,0,
0,Pinga,Bajirao Mastani,"Shreya Ghoshal, Vaishali Made",255320,0,5,
0,Pinjra,Coke Studio India Season 3: Episode 3,Clinton Cerejo,449000,0,1,
0,Piya Aaye Na,Aashiqui 2,K.K.,286000,5,16,
0,Piya O Re Piya,Tere Naal Love Ho Gaya,Atif Aslam,292000,5,14,
0,Piya Samaye (Mulk),Mulk,"Shafqat Amanat Ali, Arshad Hussain",360000,0,1,
0,Piya Se Naina,Coke Studio India Season 3: Episode 2,Ram SampathÂ ,288000,0,1,
0,Pk Dance Theme,Pk,Shantanu Moitra,124000,1,2,
0,Planet Earth (Poem),Michael Jackson&#39;s This Is It,Michael Jackson,194000,0,0,Yes
0,Pocket Mein Rocket,Rocket Singh - Salesman Of The Year,Benny Dayal,283000,0,1,
0,Polly,Nevermind,Nirvana,173000,0,1,
0,Polythene Pam (Remastered),Abbey Road (Remastered),The Beatles,72000,0,2,
0,Pooja Ka Tashan,Tashan,Kareena Kapoor,16000,1,2,
0,Poore Chand,Goliyon Ki Raasleela Ram-leela,Shail Hada,248006,5,5,
0,Poore Chand,Ram-Leela (Original Motion Picture Soundtrack),Shail Hada,247000,0,0,Yes
0,Poshampa,Qaidi Band,Arijit Singh &amp; Yashita Sharma,268000,0,1,
0,Preet,Khoobsurat,Jasleen Kaur Royal,303000,0,1,
0,Prem Leela,Prem Ratan Dhan Payo,Vineet Singh,221000,0,1,
0,Prem Ratan Dhan Payo,Prem Ratan Dhan Payo,Palak Muchhal,319000,0,2,
0,Prem&#39;s Theme,Dum Laga Ke Haisha,Papon,184000,0,3,
0,Proper Patola,Namaste England (Original Motion Picture Soundtrack),Badshah,178000,0,1,
0,Puchh Na Pende Mamle,Mirzya - Dare To Love,Daler Mehndi,37000,0,1,
0,Puchhe Hai Zindagi,Iqbal,Â KK,288000,0,1,
0,Pungi (Remix),Agent Vinod,Amitabh Bhattacharya,249000,1,0,
0,Pungi,Agent Vinod,Amitabh Bhattacharya,247000,5,7,
0,Punjabi Wedding Song,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal &amp; Shekhar,233000,0,2,
0,Punky Reggae Party,Legend,Bob Marley &amp; The Wailers,412000,0,0,
0,Pyaar Ki Dastaan,Luck By Chance,Mahalakshmi Iyer,317000,0,2,
0,Pyar Hua Iqrar Hua,Shree 420 (Original Motion Picture Soundtrack),Manna Dey,260000,0,4,
0,Qasam Kha Li,Bhavesh Joshi Superhero,Papon,267415,5,13,
0,Qatl-E-Aam (Unplugged),Raman Raghav 2.0,Sona Mohapatra,229000,0,5,
0,Qatl-E-Aam,Raman Raghav 2.0,Sona Mohapatra,245000,0,2,
0,Raabta (Kehte Hain Khuda Ne),Agent Vinod,Arijit Singh,289000,1,0,
0,Raabta (Night In A Motel),Agent Vinod,Arijit Singh,207000,1,1,
0,Raabta (Siyaah Raatein),Agent Vinod,"Arijit Singh, Joi &amp; Hamsika",287000,0,0,
0,Raabta (Title Track),Raabta,Arijit Singh,297000,5,6,
0,Raabta,Agent Vinod,Arijit Singh,243000,0,5,
0,Raajali,2.0,Arjun Chandy,250000,0,0,Yes
0,Raanjhanaa,Raanjhanaa,A.R. Rahman,256000,0,1,
0,Raat Ke Dhai Baje (Remix),Kaminey,Suresh Wadkar,259000,1,0,
0,Raat Ke Dhai Baje,Kaminey,Suresh Wadkar,269000,0,1,
0,Raat Ke Musafir,Gulaal,Rahul Ram,269000,0,0,
0,Raatein (Reprise),Shivaay,Jasleen Royal,223000,0,0,
0,Raatein,Shivaay,Jasleen Royal,225000,0,0,
0,Raaz Apne Dil Ke (Indian) (Love Per Square Foot),Love Per Square Foot,Rekha Bhardwaj,249000,0,0,
0,Raaz Apne Dil Ke (Western) (Love Per Square Foot),Love Per Square Foot,Rekha Bhardwaj,221000,0,0,
0,Raazi,Raazi,Arijit Singh,390000,5,10,
0,Rabba,Coke Studio India Season 3: Episode 6,Amit Trivedi,359000,5,14,
0,Rabba,Fukrey,Ram Sampath,262000,0,1,
0,Race 2 Mashup,Race 2,Sunidhi Chauhan,247000,1,0,
0,Radha Kaise Na Jale,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,334000,0,3,
0,Radha,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Shahid Mallya,301000,0,3,
0,Radio Friendly Unit Shifter,In Utero (20th Anniversary Remaster),Nirvana,291000,0,0,
0,Radio Ga Ga,Greatest Hits 1 &amp; 2,Queen,343000,0,4,
0,Raga Dance,Taal,Instrumental,173000,0,0,
0,Raghav Theme,Raman Raghav 2.0,Ram Sampath,290000,0,2,
0,Raitaa Phailgaya,Shaandaar,Divya Kumar,235128,0,0,
0,Ram Chahe Leela,Goliyon Ki Raasleela Ram-leela,Bhoomi Trivedi,244401,0,2,
0,Ram Chahe Leela,Ram-Leela (Original Motion Picture Soundtrack),Bhoomi Trivedi,244000,0,2,Yes
0,Ramaiya Vastavaiya,Shree 420 (Original Motion Picture Soundtrack),Lata Mangeshkar,360000,1,0,
0,Ramble On (Rough Mix With Vocal),Led Zeppelin II (Deluxe Edition),Led Zeppelin,284000,1,1,
0,Ramble On,Mothership (Remastered),Led Zeppelin,268000,0,0,
0,Ramble On,Led Zeppelin II (Deluxe Edition),Led Zeppelin,274000,0,1,
0,Ramta Jogi,Taal,Sukhwinder singh,377000,5,12,
0,Ranaji,Gulaal,Rekha Bhardwaj,349000,0,1,
0,Rang De Basanti,Rang De Basanti (Original Motion Picture Soundtrack),A.R. Rahman,363000,0,3,
0,Rang De,My Name Is Khan (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,225000,0,0,
0,Rangaa Re (English) (Fitoor),Fitoor,Amit Trivedi,289000,0,3,
0,Rangaa Re (Hindi) (Fitoor),Fitoor,Amit Trivedi,289000,0,3,
0,Rangdaari,Lucknow Central,Arijit Singh,242000,0,0,
0,Rangoon Theme,Rangoon,Vishal Bhardwaj,91000,0,0,
0,Rangreli,Daawat-e-Ishq,"Shreya Ghoshal,Wajid",236000,0,0,
0,Ranjha (Queen),Queen,Rupesh Kumar Ram,139000,0,3,
0,Ranjha Ranjha,Raavan,Rekha Bhardwaj,352000,0,0,
0,Ranjhana,Dev D,Kshitij Tarey,105000,5,16,
0,Rape Me,In Utero (20th Anniversary Remaster),Nirvana,170000,0,0,
0,Rasta Hai Jo,Kaminey,Choir Singers,219000,0,3,
0,Rasta Rasta (Gold),Gold,"Sukhwinder Singh, Sachin Sanghvi, Jigar Saraiya",183000,0,0,
0,Raula,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Diljit Dosanjh,256000,5,16,
0,Ready Steady Po,Chennai Express,Brodha V,206000,0,0,
0,Redemption Song,Legend,Bob Marley &amp; The Wailers,227000,0,1,
0,Rehna Tu,Delhi-6,A.R. Rahman,409000,5,24,
0,Revenge Of The 70&#39;S,Johnny Gaddaar,Daniel B.George,142000,1,1,
0,Rhythm Of Jashn-e-Ishqa,Gunday,Shadab Faridi,120000,0,1,
0,Right Here Right Now (Dhol Mix),Bluff Master (Original Motion Picture Soundtrack),Abhishek Bachchan,214000,0,0,
0,Right Here Right Now (Hip Hop Mix),Bluff Master (Original Motion Picture Soundtrack),Abhishek Bachchan,224000,1,1,
0,Right Here Right Now,Bluff Master (Original Motion Picture Soundtrack),Abhishek Bachchan,182000,0,2,
0,Rise Of Sultan,Sultan,Shekhar Ravjiani &amp; Chorus,166000,0,2,
0,Rock and Roll Ain&#39;t Noise Pollution,Back In Black,AC/DC,266000,0,0,
0,Rock And Roll,Mothership (Remastered),Led Zeppelin,220000,0,1,
0,Rock And Roll,Led Zeppelin IV (Remastered),Led Zeppelin,220000,0,2,
0,Rock On!!,Rock On,Farhan Akhtar,231000,5,27,
0,Rock with You (Single Version),Number Ones,Michael Jackson,220000,0,0,
0,Rockin&#39; Goa (Instrumental),Dil Chahta Hai,Shankar-Ehsaan-Loy,123000,1,0,
0,Roke Na Ruke Naina,Badrinath Ki Dulhania,Arijit Singh,278000,5,14,
0,Roobaroo,Rang De Basanti (Original Motion Picture Soundtrack),A.R. Rahman,282000,0,14,
0,Rootha,Te3n,Divya Kumar,278000,0,1,
0,Ruby Ruby,Sanju,Poorvi Koutish,285000,5,14,
0,Ruk Ja O Dil Deewane,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Udit Narayan,312000,0,0,
0,Run Like Hell,The Wall,Pink Floyd,263000,0,1,
0,Rustom Vahi (Male Version),Rustom,Jasraj Jayant Joshi,187000,1,0,
0,Rustom Vahi (Marathi Version),Rustom,Jasraj Jayant Joshi,188000,1,0,
0,Rustom Vahi (Theme),Rustom,Raghav Sachar,85000,1,0,
0,Rustom Vahi,Rustom,Sukriti Kakkar,187000,0,2,
0,S.I.D.H.U.,Chandni Chowk To China,Kailash Kher,302000,0,1,
0,Saadda Haq,Rockstar,Mohit Chauhan,362000,5,39,
0,Saade Teen Baje,Mukkabaaz,Khushbu Raj,208352,0,1,
0,Saaiyaan,Gunday,Shahid Mallya,257000,0,2,
0,Saajan Aayo Re,OK Jaanu (Original Motion Picture Soundtrack),Jonita Gandhi,369000,0,0,
0,Saale Sapne (Padman),Padman,Mohit Chauhan,282000,5,12,
0,Saali Khushi,Dev D,Amit Trivedi,191000,5,29,
0,Saans Reprise,Jab Tak Hai Jaan,Shreya Ghoshal,124000,0,2,
0,Saans,Jab Tak Hai Jaan,Shreya Ghoshal,326000,0,0,
0,Saansein,Karwaan,Prateek Kuhad,266000,0,0,
0,Saanson Ke,Raees,KK,242000,0,0,
0,Saanson Ne,Dabangg 2,Sonu Nigam,289000,0,1,
0,Saanwariya Saanwariya,Swades,Alka Yagnik,318000,0,2,
0,Saathi Rey,Kapoor &amp; Sons (Since 1921) (Original Motion Picture Soundtrack),Arko,272000,1,1,
0,Saathi Salaam,Rock @ Coke Studio India,Sawan Khan,624000,0,0,
0,Saathiya,Saathiya,Sonu Nigam,357000,5,13,
0,Saathiyaa (Remix By Abhijit Vaghani),Singham,Shreya Ghoshal,299000,1,0,
0,Saathiyaa,Singham,Shreya Ghoshal,310000,0,0,
0,Saawali Si Raat,Barfi! (Original Motion Picture Soundtrack),Pritam,308000,5,2,
0,Saawariya Reprise,Saawariya (Original Motion Picture Soundtrack),Shail Hada,186000,0,0,
0,SaawariyaÂ ,Saawariya (Original Motion Picture Soundtrack),Shail Hada,165000,0,13,
0,Sab Badhiya Hai,Sui Dhaaga - Made in India,"Sukhwinder Singh, Aalap: Salman Ali (Chorus: Vibhor, Kunal, Nitin, Somya Chakroborty, Saurabh, Bishwajeet, Ankush)",236000,0,1,
0,Sabsa Bada Rupaiya,Bluff Master (Original Motion Picture Soundtrack),Mehmood,248000,0,1,
0,Sacchi Mohabbat,Manmarziyaan,Shahid Mallya &amp; Jonita Gandhi,255996,5,3,
0,Sachi Muchi,Sultan,"Mohit Chauhan, Harshdeep Kaur",239000,0,3,
0,Sadda Move,Raabta,Pardeep Singh Sran,210000,0,1,
0,Sadke Heer Tujh Pe,Mera Naam Joker (Original Motion Picture Soundtrack),Mohammed Rafi,175000,0,1,
0,Safar,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Arijit Singh,365000,5,20,
0,Safarnama,Tamasha,Lucky Ali,251000,0,4,
0,Sahiba,Phillauri,Pawni Pandey,329000,0,0,
0,Sairat Jhala Ji,Sairat,Chinmayi Sripaada,369000,5,17,
0,Sajda (Remix By Dj Suketu),Bhool Bhulaiyaa,K.K.,319000,1,1,
0,Sajda,Bhool Bhulaiyaa,K.K.,309000,0,4,
0,Sajdaa,My Name Is Khan (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,365000,0,0,
0,Sajde,Kill Dil,"Arijit Singh, Nihira Joshi Deshpande, Gulzar",325000,0,0,
0,Sakhiya,Bhool Bhulaiyaa,Tulsi Kumar,294000,0,1,
0,Salaame,Dhoom,Pritam,317000,0,2,
0,Samjhawan,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Arijit Singh,269000,5,9,
0,Samjho Ho Hi Gaya,Lage Raho Munna Bhai,Vinod Rathod,213000,0,1,
0,Sam&#39;s Theme - Instrumental,New York,Julius Packiam,245000,1,0,
0,Sanu Ek Pal Chain,Raid,Rahat Fateh Ali Khan,210000,0,3,
0,Sapna (Parmanu),Parmanu,Arijit Singh,169000,0,2,
0,Sapna Jahan,Brothers (Original Motion Picture Soundtrack),Ajay-Atul,341000,0,2,
0,Sapne Re (Secret Superstar),Secret Superstar,Meghna Mishra,250000,0,1,
0,Sapnon Se Bhare Naina,Luck By Chance,Shankar Mahadevan,293000,5,16,
0,Sarphiri (Laila Majnu),Laila Majnu,"Shreya Ghoshal, Babul Supriyo",246000,0,0,
0,Sarsariya,Mohenjo Daro,Shashwat Singh,369000,0,0,
0,Sataasat,Blackmail,Amit Trivedi,210000,5,11,
0,Satakli,Happy New Year,Sukhwinder Singh,222000,0,0,
0,Satarangi Re,Dil Se,Kavita Krishnamurthy,445000,5,14,
0,Satisfy My Soul,Legend,Bob Marley &amp; The Wailers,271000,0,0,
0,Saturday Saturday,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),Badshah,210000,0,1,
0,Sau Aasmaan,Baar Baar Dekho Soundtrack,Neeti Mohan,234000,0,2,
0,Sau Tarah Ke (Revisited),Dishoom,Aditi Singh Sharma,239000,1,2,
0,Sau Tarah Ke,Dishoom,Amit Mishra,239000,0,2,
0,Save Me,Greatest Hits 1 &amp; 2,Queen,227000,0,0,
0,Sawaar Loon,Lootera,Monali Thakur,254000,5,23,
0,Sawar Gayi,Saawariya (Original Motion Picture Soundtrack),Shreya Ghoshal,222000,0,1,
0,Saware,Phantom,Arijit Singh,321000,0,0,
0,Say Na Say Na,Bluff Master (Original Motion Picture Soundtrack),Aneela Mirza,197000,0,4,
0,Sayaani (Padman),Padman,"Yashita Sharma, Jonita Gandhi, Yashika Sikka, Rani Kaur",250000,0,2,
0,Scentless Apprentice,In Utero (20th Anniversary Remaster),Nirvana,228000,0,0,
0,Sea Of Holes (Remastered),Yellow Submarine (Remastered),George Martin,136000,0,0,
0,Sea Of Monsters (Remastered),Yellow Submarine (Remastered),George Martin,216000,0,1,
0,Sea Of Time (Remastered),Yellow Submarine (Remastered),George Martin,180000,0,0,
0,Selfie Le Le Re,Bajrangi Bhaijaan,Pritam,297000,0,1,
0,Senorita (Remix By Dj Shiva),Zindagi Na Milegi Dobara,Abhay Deol,263000,1,0,
0,Senorita,Zindagi Na Milegi Dobara,Abhay Deol,229000,0,4,
0,Senti Wali Mental,Shaandaar,"Swanand Kirkire, Amit Trivedi, Arijit Singh &amp; Neeti Mohan",542249,0,0,
0,Separation (Instrumental),Lakshya (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,149000,1,1,
0,Serve The Servants,In Utero (20th Anniversary Remaster),Nirvana,217000,0,0,
0,Seven Seas Of Rhye,Greatest Hits 1 &amp; 2,Queen,169000,0,2,
0,Sexy Baliye (Secret Superstar),Secret Superstar,Mika Singh,193000,5,15,
0,Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,122000,0,3,
0,Sgt. Pepper&#39;s Lonely Hearts Club Band (Reprise / Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,79000,0,2,
0,Shaam Shaandaar,Shaandaar,Amit Trivedi,61910,0,0,
0,Shah Ka Rutba,Agneepath,Ajay-Atul,322000,0,1,
0,Shake a Leg,Back In Black,AC/DC,245000,0,0,
0,Shake It Like Shammi,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal &amp; Shekhar,206000,0,0,
0,Shake Your Body (Down to the Ground) (Remastered Single Version),Michael Jackson&#39;s This Is It,Michael Jackson,233000,0,0,Yes
0,Shake Your Bootiya,Finding Fanny (Original Motion Picture Soundtrack),Sachin Jigar,191000,0,0,
0,Sham Gai Raat Aai,Shree 420 (Original Motion Picture Soundtrack),Lata Mangeshkar,213000,0,0,
0,Shanivaar Raati (Remix By Dj Chetas),Main Tera Hero,Arijit Singh,220000,1,1,
0,Shanivaar Raati,Main Tera Hero,Arijit Singh,261000,0,4,
0,Shara-Rara-Ra,Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Vishal Bhardwaj,89000,0,0,
0,Sharabi,Happy New Year,Manj Musik,260000,0,2,
0,Shayarana,Daawat-e-Ishq,Shalmali Kholgade,258000,0,0,
0,She Came In Through The Bathroom Window (Remastered),Abbey Road (Remastered),The Beatles,118000,0,9,
0,Sheeshe Ka Samundar,Bollywood Unplugged,Ankit Tiwari,313000,0,1,
0,Sheher Mein,Rockstar,Karthik,241000,0,8,
0,Sheher,Coke Studio India Season 3: Episode 6,Amit Trivedi,336000,5,8,
0,Sheher,Gulaal,Piyush Mishra,452000,0,1,
0,She&#39;s Leaving Home (Remastered),Sgt. Pepper&#39;s Lonely Hearts Club Band (Remastered),The Beatles,215000,0,4,
0,She&#39;s Out of My Life (Demo),Michael Jackson&#39;s This Is It,Michael Jackson,199000,0,0,Yes
0,Shikayat Hai,Jism (Original Motion Picture Soundtrack),Roop Kumar Rathod,407000,0,1,
0,Shikayatein,Lootera,Mohan Kanan,270000,0,3,
0,Shikdum (The Bedroom Mix),Dhoom,Pritam,259000,1,0,
0,Shikdum,Dhoom,Pritam,327000,0,1,
0,Shimmy Shake,Rangoon,Vivienne Pocha,146000,0,1,
0,Shine On You Crazy Diamond (Pts. 1-5),Wish You Were Here,Pink Floyd,811000,0,3,
0,Shine On You Crazy Diamond (Pts. 6-9),Wish You Were Here,Pink Floyd,747000,0,2,
0,Shoot to Thrill,Back In Black,AC/DC,317000,0,0,
0,Shubh Din (Parmanu),Parmanu,"Jyotica Tangri, Keerthi Sagathia",282000,0,0,
0,Shubhaarambh,Kai Po Che,Shruti Pathak &amp; Divya Kumar,234161,0,4,
0,Shugal Laga Le,Chef,Raghu Dixit,282000,0,1,
0,Shut Up &amp; Bounce,Dostana (Original Motion Picture Soundtrack),Vishal &amp; Shekhar,277000,0,3,
0,Shut Up,Bombay Velvet,Shefali Alvares,297090,0,10,
0,Sick Again,Physical Graffiti (Remastered),Led Zeppelin,282000,0,0,
0,Sick Again,Physical Graffiti,Led Zeppelin,282000,0,1,
0,Sinbad The Sailor,Rock On,Raman Mahadevan,387000,5,23,
0,Since I&#39;ve Been Loving You,Mothership (Remastered),Led Zeppelin,444000,0,1,
0,Since I&#39;ve Been Loving You,Led Zeppelin III (Remastered),Led Zeppelin,444000,0,2,
0,Sindhu Ma,Mohenjo Daro,A.R. Rahman,346000,0,2,
0,Singham (Remix By Abhijit Vaghani),Singham,Sukhwinder Singh,202000,0,0,
0,Singham,Singham,Sukhwinder Singh,350000,0,2,
0,Slow Motion Angreza,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,260000,0,0,
0,Slowly Slowly,Go Goa Gone (Original Motion Picture Soundtrack),Sachin Jigar,197000,0,0,
0,Small Town Girl,Bachna Ae Haseeno,Shankar Mahadevan,138000,0,2,Yes
0,Smells Like Teen Spirit,Nevermind,Nirvana,301000,0,2,
0,Smooth Criminal (2012 Remaster),Bad (Remastered),Michael Jackson,257000,0,0,
0,Smooth Criminal (Radio Edit),Number Ones,Michael Jackson,257000,0,3,
0,Smooth Criminal (Remastered Radio Edit),Michael Jackson&#39;s This Is It,Michael Jackson,257000,0,1,Yes
0,So Jao,Haider (Original Motion Picture Soundtrack),Bashir Lone,125000,0,2,
0,Socha Hai,Rock On,Farhan Akhtar,246000,5,27,
0,Somebody To Love,Greatest Hits 1 &amp; 2,Queen,296000,0,0,
0,Something (Remastered),Abbey Road (Remastered),The Beatles,182000,0,15,
0,Something In The Way,Nevermind,Nirvana,232000,0,3,
0,Soney Do,Citylights (Original Motion Picture Soundtrack),Jeet Gannguli,267000,0,0,
0,Soniye Ve (From &quot;Kismat Konnection&quot;),Kismat Konnection,Pritam,243000,0,0,
0,Soniye Ve (Remix),Kismat Konnection,Pritam,238000,1,3,
0,Sooha Saaha,Highway,Alia Bhatt,299000,0,3,
0,Soona Kar Ke Gharwa,Gangs Of Wasseypur,Sujeet (Gaya),120000,0,1,
0,Sooraj Dooba Hain,Roy,Aditi Singh Sharma,264000,0,1,
0,Sooraj Dooba Hain,Roy,Aditi Singh Sharma,264000,0,3,
0,Sooraj Hai Kahaan (Ugly),Ugly,GV Prakash Kumar,316000,0,1,
0,Sooraj Ki Baahon Mein,Zindagi Na Milegi Dobara,Loy Mendonsa,202000,0,3,
0,Soorma Anthem,Soorma (Original Motion Picture Soundtrack),Shankarâ€“Ehsaanâ€“Loy,252000,5,23,
0,Sorry,Con.Fi.Den.Tial,Diljit Dosanjh,161000,0,1,
0,Soul of Tum Mile (Instrumental),Tum Mile (Original Motion Picture Soundtrack),Pritam,225000,1,1,
0,Southampton Dock,The Final Cut,Pink Floyd,133000,0,0,
0,Soz O Salaam,Coke Studio India Season 3: Episode 1,A.R. Rahman,309000,0,0,
0,Speak to Me,The Dark Side of the Moon,Pink Floyd,65000,0,4,
0,Speed Demon (2012 Remaster),Bad (Remastered),Michael Jackson,242000,0,0,
0,Stairway To Heaven,Mothership (Remastered),Led Zeppelin,485000,0,0,
0,Stairway To Heaven,Led Zeppelin IV (Remastered),Led Zeppelin,482000,0,2,
0,Stay Away,Nevermind,Nirvana,211000,0,2,
0,Stir It Up,Legend,Bob Marley &amp; The Wailers,330000,0,0,
0,Stop,The Wall,Pink Floyd,30000,0,1,
0,Strawberry Fields Forever (Remastered),Magical Mystery Tour (Remastered),The Beatles,247000,0,8,
0,Subah Subah,Sonu Ke Titu Ki Sweety,Amaal Mallik,277000,0,3,
0,Subha Ho Gayi Mamu (Munnabhai MBBS / Soundtrack Version),Munnabhai MBBS (OST),Shaan,241000,0,1,
0,Subha Ki Train,Toilet - Ek Prem Katha,Sachet Tandon,225000,0,1,
0,Subhan Allah,Khamoshiyan (Original Motion Picture Soundtrack),Bobby-Imran,271000,0,1,
0,Subhanallah,Yeh Jawaani Hai Deewani,Sreeram,249000,0,2,
0,Sui Dhaaga,Sui Dhaaga - Made in India,Divya Kumar,325000,0,1,
0,Sultan,Sultan,"Sukhvinder Singh, Shadab Faridi",280000,5,24,
0,Sultans Of Swing,Dire Straits,Dire Straits,348000,0,1,
0,Sun King (Remastered),Abbey Road (Remastered),The Beatles,146000,0,2,
0,Sundari Komola,Coke Studio India Season 3: Episode 2,Ram SampathÂ ,455000,0,2,
0,Sunder Susheel,Dum Laga Ke Haisha,"Malini Awasthi,Rahul Ram",289000,0,4,
0,Sunn Bhavara,OK Jaanu (Original Motion Picture Soundtrack),Shashaa Tirupati,263000,0,0,
0,Sunn Raha Hai,Bollywood Unplugged,Ankit Tiwari,448000,0,2,
0,Sunn Raha Hai,Aashiqui 2,Ankit Tiwari,390000,5,11,
0,Sunn Raha Hai,Aashiqui 2,Shreya Ghoshal,314000,0,4,
0,Superchor,Oye Lucky Lucky Oye,Akshay Verma,284000,0,0,
0,Suraj Hua Maddham,My Name Is Khan (Original Motion Picture Soundtrack),Sandesh Shandilya,428000,0,0,
0,Swag Se Swagat,Tiger Zinda Hai,Vishal Dadlani &amp; Neha Bhasin,235000,0,1,
0,Swagpur Ka Chaudhary (Kaalakaandi),Kaalakaandi,Akshay Verma,154000,0,0,
0,Swapn Sunehere (Baahubali - The Beginning),Baahubali - The Beginning,"Bombay Jayashri, Swetha Raj",100000,0,0,
0,Sweeta,Kill Dil,Adnan Sami,122000,0,0,
0,Sweety Slowly Slowly,Sonu Ke Titu Ki Sweety,Mika Singh,187000,0,1,
0,Sweety Tera Drama (Bareilly Ki Barfi),Barielly Ki Barfi,"Dev Negi, Pawni Pandey, Shraddha Pandit, Pravesh Mallick",147000,0,0,
0,Sylvia,Bombay Velvet,Neeti Mohan,263026,0,8,
0,Taake Jhanke,Queen,Arijit Singh,289000,0,4,
0,Taal Se Taal - Western,Taal,Sukhwinder singh,154000,0,3,
0,Taal Se Taal,Taal,Alka Yagnik,378000,5,13,
0,Taar Bijli,Gangs Of Wasseypur - 2,Padmashree Sharda Sinha,412000,0,3,
0,Taare Zameen Par,Taare Zameen Par,Vivieanne Pocha,428000,0,2,
0,Taarefon Se,Dear Zindagi (Original Motion Picture Soundtrack),Amit Trivedi,278000,0,4,
0,Tadbeer Se Bigdi Hui Taqdeer,Bluff Master (Original Motion Picture Soundtrack),Geeta Dutt,205000,0,1,
0,Tafreeh,Bhavesh Joshi Superhero,Amit Trivedi,270837,5,25,
0,Tain Tain To To,Gangs Of Wasseypur,Sneha Khanwalkar,239000,0,4,
0,Tajdar-E-Haram,Satyameva Jayate,Wajid,291000,0,0,
0,Takkara Fan - Tamil Version,Fan,Nakash Aziz,225000,1,0,
0,Tamma Tamma Again,Badrinath Ki Dulhania,Bappi Lahiri,199000,0,1,
0,Tan Tan,Chef,Nikhita Gandhi,187000,0,1,
0,Tangerine,Led Zeppelin III (Remastered),Led Zeppelin,191000,0,2,
0,Tango For Taj,Rockstar,A.R. Rahman,178000,5,11,
0,Tanhayee,Dil Chahta Hai,Sonu Nigam,369000,0,1,
0,Tara Ru,Dhan Dhana Dhan Goal,Javed Ali,227000,0,0,
0,Tareefan (Veere Di Wedding),Veere Di Wedding,Badshah,186000,0,0,
0,Tareefan Remix by DJ Notorious (Veere Di Wedding),Veere Di Wedding,Badshah,228000,1,0,
0,Tarkeebein,Band Baaja Baaraat,"Benny Dayal,Salim Merchant",289000,0,0,
0,Tashan Mein,Tashan,"Vishal,Saleem",305000,5,19,
0,Tattad Tattad,Goliyon Ki Raasleela Ram-leela,Aditya Narayan,297978,0,1,
